derepID	derepSize	taxid	taxname	rank	group	group.rank	superkingdom	kingdom	phylum	class	order	family	genus	species	amp_length
AP009221.1_q1087_a99	1	303724	Oxymonacanthus longirostris	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Monacanthidae	Oxymonacanthus	Oxymonacanthus longirostris	99
FJ616344.1_q837_a102	1	196130	Dischistodus perspicillatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacentridae	Dischistodus	Dischistodus perspicillatus	102
AP009576.1_q903_a101	1	492029	Bathytroctes breviceps	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Alepocephaliformes	Alepocephalidae	Bathytroctes	Bathytroctes breviceps	101
JX559743.1_q3039_a101	3	1238137	Scomberomorus munroi x Scomberomorus semifasciatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Scombridae	Scomberomorus	Scomberomorus munroi x Scomberomorus semifasciatus	101
KF573188.1_q905_a106	1	367195	Liachirus melanospilos	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Soleidae	Liachirus	Liachirus melanospilos	106
KJ667848.1_q7_a101	1	1498814	Telmatherina cf. wahjui ZSM T54	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Telmatherinidae	Telmatherina	Telmatherina cf. wahjui ZSM T54	101
KF204040.1_q3_a101	2	209224	Betta pulchra	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Betta	Betta pulchra	101
KR131608.1_q379_a101	1	302772	Monocirrhus polyacanthus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri		Polycentridae	Monocirrhus	Monocirrhus polyacanthus	101
AP006040.1_q904_a100	1	158452	Macropodus chinensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Macropodus	Macropodus chinensis	100
KY014102.1_q902_a98	2	2005705	Empetrichthys latos latos	subspecies	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Goodeidae	Empetrichthys	Empetrichthys latos	98
LC126211.1_q83_a102	1	1802980	Vellitor minutus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Cottidae	Vellitor	Vellitor minutus	102
AB079255.1_q573_a99	3	86248	Ophiocara porocephala	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Ophiocara	Ophiocara porocephala	99
AY850853.1_q355_a98	2	161903	Halichoeres chrysus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Halichoeres	Halichoeres chrysus	98
AB206130.1_q306_a101	1	316346	Apogon semiornatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Apogon	Apogon semiornatus	101
AP009222.1_q900_a100	1	303718	Paraluteres prionurus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Monacanthidae	Paraluteres	Paraluteres prionurus	100
FJ616345.1_q814_a102	1	586816	Dischistodus prosopotaenia	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacentridae	Dischistodus	Dischistodus prosopotaenia	102
AP009577.1_q905_a100	1	492030	Bathytroctes macrolepis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Alepocephaliformes	Alepocephalidae	Bathytroctes	Bathytroctes macrolepis	100
AP012261.1_q907_a99	1	1069391	Bolinichthys pyrsobolus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Myctophiformes	Myctophidae	Bolinichthys	Bolinichthys pyrsobolus	99
JX682713.1_q896_a99	2	109291	Hippocampus trimaculatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Syngnathiformes	Syngnathidae	Hippocampus	Hippocampus trimaculatus	99
KJ667849.1_q9_a101	1	390285	Telmatherina opudi	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Telmatherinidae	Telmatherina	Telmatherina opudi	101
KR131609.1_q381_a100	2	248996	Nandus nandus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Nandidae	Nandus	Nandus nandus	100
KT001153.1_q901_a100	3	64144	Anabas testudineus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Anabantidae	Anabas	Anabas testudineus	100
AP014745.1_q901_a98	2	166741	Chaenogobius annularis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Chaenogobius	Chaenogobius annularis	98
NC_037505.1_q931_a100	2	98817	Pagellus acarne	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Spariformes	Sparidae	Pagellus	Pagellus acarne	100
LC126212.1_q84_a98	1	1802971	Psychrolutes sp. KT-2016	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Psychrolutidae	Psychrolutes	Psychrolutes sp. KT-2016	98
AY850854.1_q354_a99	1	317495	Halichoeres nigrescens	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Halichoeres	Halichoeres nigrescens	99
AB206131.1_q307_a100	1	316347	Pristiapogon exostigma	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Pristiapogon	Pristiapogon exostigma	100
AP009223.1_q901_a99	1	392923	Paramonacanthus choirocephalus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Monacanthidae	Paramonacanthus	Paramonacanthus choirocephalus	99
FJ616346.1_q839_a102	1	586817	Dischistodus pseudochrysopoecilus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacentridae	Dischistodus	Dischistodus pseudochrysopoecilus	102
AP009578.1_q901_a100	1	492034	Bajacalifornia megalops	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Alepocephaliformes	Alepocephalidae	Bajacalifornia	Bajacalifornia megalops	100
HM754620.1_q1694_a101	1	687869	Hapalogenys nigripinnis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lobotiformes	Hapalogenyidae	Hapalogenys	Hapalogenys nigripinnis	101
AP012262.1_q909_a99	1	125806	Notoscopelus elongatus kroyeri	subspecies	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Myctophiformes	Myctophidae	Notoscopelus	Notoscopelus elongatus	99
JX559745.1_q3039_a101	1	248138	Scomberomorus semifasciatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Scombridae	Scomberomorus	Scomberomorus semifasciatus	101
KF204042.1_q3_a99	7	274817	Betta pugnax	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Betta	Betta pugnax	99
KR131610.1_q383_a100	1	248998	Nandus oxyrhynchus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Nandidae	Nandus	Nandus oxyrhynchus	100
KY014104.1_q903_a98	1	2005704	Crenichthys baileyi moapae	subspecies	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Goodeidae	Crenichthys	Crenichthys baileyi	98
LC126213.1_q84_a98	1	980413	Eurymen gyrinus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Psychrolutidae	Eurymen	Eurymen gyrinus	98
AB099716.1_q1759_a99	1	8228	Euthynnus alletteratus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Scombridae	Euthynnus	Euthynnus alletteratus	99
AY850855.1_q359_a99	1	241282	Coris batuensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Coris	Coris batuensis	99
AF417320.1_q841_a100	1	189501	Gavialiceps taeniola	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anguilliformes	Muraenesocidae	Gavialiceps	Gavialiceps taeniola	100
AP009224.1_q899_a102	1	392925	Pervagor janthinosoma	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Monacanthidae	Pervagor	Pervagor janthinosoma	102
FJ616347.1_q838_a101	3	229125	Hemiglyphidodon plagiometopon	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacentridae	Hemiglyphidodon	Hemiglyphidodon plagiometopon	101
AP009579.1_q905_a100	1	492031	Bathytroctes michaelsarsi	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Alepocephaliformes	Alepocephalidae	Bathytroctes	Bathytroctes michaelsarsi	100
AP012264.1_q973_a103	1	125796	Benthosema glaciale	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Myctophiformes	Myctophidae	Benthosema	Benthosema glaciale	103
KJ667851.1_q9_a100	1	390285	Telmatherina opudi	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Telmatherinidae	Telmatherina	Telmatherina opudi	100
KR131611.1_q385_a101	1	304448	Parachanna africana	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Channidae	Parachanna	Parachanna africana	101
MF621736.1_q901_a99	9	8167	Perca flavescens	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Perca	Perca flavescens	99
LC126214.1_q84_a98	1	274783	Dasycottus setiger	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Psychrolutidae	Dasycottus	Dasycottus setiger	98
AY850856.1_q341_a99	1	317496	Halichoeres podostigma	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Halichoeres	Halichoeres podostigma	99
AP009225.1_q901_a99	1	392927	Pseudomonacanthus peroni	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Monacanthidae	Pseudomonacanthus	Pseudomonacanthus peroni	99
FJ616348.1_q818_a101	1	161905	Hypsypops rubicundus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacentridae	Hypsypops	Hypsypops rubicundus	101
AP009580.1_q904_a99	1	492036	Conocara macropterum	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Alepocephaliformes	Alepocephalidae	Conocara	Conocara macropterum	99
KM277942.1_q905_a101	5	357170	Odontobutis yaluensis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Odontobutidae	Odontobutis	Odontobutis yaluensis	101
KR131612.1_q383_a100	1	302775	Polycentropsis abbreviata	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri		Polycentridae	Polycentropsis	Polycentropsis abbreviata	100
MF621737.1_q900_a100	6	8038	Salvelinus fontinalis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Salvelinus	Salvelinus fontinalis	100
LC126215.1_q84_a98	1	497219	Ebinania vermiculata	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Psychrolutidae	Ebinania	Ebinania vermiculata	98
AY850857.1_q344_a99	1	241296	Halichoeres miniatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Halichoeres	Halichoeres miniatus	99
AB206134.1_q307_a101	1	316350	Pristicon rhodopterus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Pristicon	Pristicon rhodopterus	101
AP009205.1_q905_a100	1	303689	Balistoides conspicillum	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Balistidae	Balistoides	Balistoides conspicillum	100
AP009581.1_q903_a100	1	492037	Conocara murrayi	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Alepocephaliformes	Alepocephalidae	Conocara	Conocara murrayi	100
KC897653.1_q1888_a100	4	8042	Parahucho perryi	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Parahucho	Parahucho perryi	100
KJ667853.1_q7_a101	1	390290	Telmatherina prognatha	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Telmatherinidae	Telmatherina	Telmatherina prognatha	101
KR131613.1_q380_a105	1	1206945	Polycentrus schomburgkii	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri		Polycentridae	Polycentrus	Polycentrus schomburgkii	105
KR233976.1_q905_a100	1	284740	Mikrogeophagus ramirezi	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-3	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Mikrogeophagus	Mikrogeophagus ramirezi	100
KY677758.1_q906_a100	1	223145	Diodon hystrix	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Diodontidae	Diodon	Diodon hystrix	100
LC126216.1_q84_a98	1	320612	Podothecus accipenserinus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Agonidae	Podothecus	Podothecus accipenserinus	98
AY850858.1_q359_a99	2	241294	Halichoeres margaritaceus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Halichoeres	Halichoeres margaritaceus	99
AB206135.1_q307_a101	1	316351	Pristicon trimaculatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Pristicon	Pristicon trimaculatus	101
DQ452299.1_q414_a100	2	103715	Hippocampus kuda	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Syngnathiformes	Syngnathidae	Hippocampus	Hippocampus kuda	100
AP009206.1_q906_a99	1	303691	Canthidermis maculata	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Balistidae	Canthidermis	Canthidermis maculata	99
FJ616350.1_q835_a99	1	161907	Mecaenichthys immaculatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacentridae	Mecaenichthys	Mecaenichthys immaculatus	99
AP009582.1_q903_a101	1	492042	Herwigia kreffti	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Alepocephaliformes	Alepocephalidae	Herwigia	Herwigia kreffti	101
KF204046.1_q3_a101	2	1384562	Betta ibanorum	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Betta	Betta ibanorum	101
KR131614.1_q381_a100	1	302777	Pristolepis fasciata	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Pristolepididae	Pristolepis	Pristolepis fasciata	100
KU985069.1_q916_a98	11	36178	Scaphirhynchus albus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Acipenseriformes	Acipenseridae	Scaphirhynchus	Scaphirhynchus albus	98
KY682080.1_q907_a100	1	304257	Diodon liturosus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Diodontidae	Diodon	Diodon liturosus	100
LC126217.1_q84_a98	1	320620	Odontopyxis trispinosa	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Agonidae	Odontopyxis	Odontopyxis trispinosa	98
AY850859.1_q359_a99	1	317497	Halichoeres nebulosus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Halichoeres	Halichoeres nebulosus	99
AB206136.1_q308_a103	1	316352	Zoramia leptacantha	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Zoramia	Zoramia leptacantha	103
DQ452300.1_q414_a100	2	109289	Hippocampus spinosissimus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Syngnathiformes	Syngnathidae	Hippocampus	Hippocampus spinosissimus	100
AP009207.1_q905_a99	1	392900	Melichthys vidua	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Balistidae	Melichthys	Melichthys vidua	99
FJ616351.1_q840_a100	1	161909	Microspathodon chrysurus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacentridae	Microspathodon	Microspathodon chrysurus	100
AP009583.1_q904_a100	1	492044	Leptoderma lubricum	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Alepocephaliformes	Alepocephalidae	Leptoderma	Leptoderma lubricum	100
KR131615.1_q381_a100	1	1679027	Pristolepis grootii	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Pristolepididae	Pristolepis	Pristolepis grootii	100
KU985070.1_q916_a98	3	41871	Acipenser fulvescens	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-1	order	Eukaryota	Metazoa	Chordata	Actinopteri	Acipenseriformes	Acipenseridae	Acipenser	Acipenser fulvescens	98
KX272653.1_q898_a99	1	163617	Copadichromis quadrimaculatus	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-3	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Copadichromis	Copadichromis quadrimaculatus	99
AP014751.1_q900_a98	20	166741	Chaenogobius annularis	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Chaenogobius	Chaenogobius annularis	98
LC126218.1_q84_a98	1	740932	Pallasina barbata	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-7	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Agonidae	Pallasina	Pallasina barbata	98
AY850860.1_q351_a99	1	317498	Halichoeres brownfieldi	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Halichoeres	Halichoeres brownfieldi	99
AB206137.1_q307_a103	1	316353	Zoramia gilberti	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-6	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Zoramia	Zoramia gilberti	103
AF417325.1_q840_a102	1	190109	Muraenichthys sp. CHW-2002	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-2	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anguilliformes	Ophichthidae	Muraenichthys	Muraenichthys sp. CHW-2002	102
AP009208.1_q905_a99	1	392902	Odonus niger	species	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-8	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Balistidae	Odonus	Odonus niger	99
